index,uuid,date,collar,messagetype,latitude,longitude,trackingState,headingReportingEnabled,headingManagementEnabled,soundDisabled,shockDisabled,soundSuspended,shockSuspended,soundEvent,shockEvent,shockCount,soundCount,shockCountAttempts,soundCountAttempts,shockCountApplied,soundCountApplied,shockCountSuspend,soundCountSuspend,shockCountCumulative,currVoltageMv,lastTxVoltageMv,lastShockVoltageMv,mmuTempDegC,mcuTempDegC,reliable,more,sequence,accuracy
50105,585345a1-1820-4a22-abf7-e69534b04743,2021-07-11 08:52:28+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9429157,-101.844595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,5
50262,7a29cd8d-03a9-4001-a1d0-7db313afac0d,2021-07-11 08:57:28+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9430237,-101.8446562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,5
50402,c4f4c092-eb41-41f3-bea2-6052183d87fb,2021-07-11 09:02:28+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9430795,-101.8446513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,5
50553,afdf049b-713b-4a2f-a235-7135c121ecaf,2021-07-11 09:07:28+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9429864,-101.8446135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
50691,799fafa4-1fd3-4a17-aea8-930472ff6f84,2021-07-11 09:12:29+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9428862,-101.8447164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,6
50878,93cd6cf6-4bb6-40f2-ab57-1246809dc10b,2021-07-11 09:19:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9420999,-101.8450768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,22
51360,e72e3fc1-fdca-44ed-9122-cc54c4780dac,2021-07-11 09:34:43+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413852,-101.8454174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,30
51617,3108559e-fcef-4b35-a578-cac807d3efc2,2021-07-11 09:42:43+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414057,-101.8456303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,34
51839,97b4d44d-5d54-4a71-a818-cd1966d5c321,2021-07-11 09:49:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413052,-101.8440976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,30
51996,9d0fbdf0-0480-4eec-8388-5377b4acaa5c,2021-07-11 09:54:54+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413532,-101.8439105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,2
52152,aa98c783-f214-4ca9-8391-906b7a91dcd2,2021-07-11 09:59:54+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413266,-101.8438765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2
52299,c2083f53-394e-443c-a437-da0c12284cab,2021-07-11 10:04:55+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413762,-101.8438978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
52446,ea124a7a-fad1-4521-af2b-4a9259f08824,2021-07-11 10:09:56+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412626,-101.8440709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
52590,3cfc8979-e466-4666-800b-5561ee930b1d,2021-07-11 10:14:56+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413588,-101.8440846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
52745,c13b4582-c37e-45fe-b2b5-ffe2041cad20,2021-07-11 10:19:56+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413594,-101.8445555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3
53115,43bac0c8-cfef-4eda-93cc-790a400d0628,2021-07-11 10:32:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9415758,-101.8451524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,14
53357,3184edd2-06bc-4818-9cd1-314be4ab73b0,2021-07-11 10:40:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9417607,-101.8456521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,16
53511,0fece38c-04ef-4316-a047-560dd23138b1,2021-07-11 10:45:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9417628,-101.8459832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,16
53691,d0e9798c-d257-4c57-832a-7b0505198b1e,2021-07-11 10:50:43+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9418357,-101.8462257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,18
53849,9d277e4a-d53f-4ab4-85a3-86d516372439,2021-07-11 10:55:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9418056,-101.8463711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,12
53998,768dd058-1c02-4602-afbf-511de59a0233,2021-07-11 11:00:56+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413315,-101.8453514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,52
54238,57a6590d-b3cc-4cd4-bc78-ac7307b1141a,2021-07-11 11:08:51+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414059,-101.8453896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,61
54446,e5eb1028-a372-40a6-b2ad-b311322bc975,2021-07-11 11:16:33+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413719,-101.8454459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,15
54667,fc37cd64-cb57-49e5-a0c4-ed82711c1707,2021-07-11 11:24:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412492,-101.845307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,63
55095,453832a2-b96c-43a8-ae80-59fbe8154589,2021-07-11 11:39:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414252,-101.845416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,44
55324,f1f02ee8-d381-492b-b575-8f7b389462e7,2021-07-11 11:47:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414472,-101.8453071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,25
55591,726e22fd-5b40-4ace-9f31-3c0e9b2e4ac3,2021-07-11 11:55:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414111,-101.8452973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,31
55850,4b0ee23c-0776-424d-aba2-7992ddd35ac7,2021-07-11 12:03:31+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414001,-101.8453713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,24
56096,a9baed77-9781-412b-a493-d5480179802c,2021-07-11 12:11:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413909,-101.8453497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,20
56336,7bd2181e-e076-46be-9da4-429ab46cdd45,2021-07-11 12:19:19+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414206,-101.8454944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,38
56570,cde5b563-7693-43f6-b1ea-037824aa0487,2021-07-11 12:27:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413645,-101.8453995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,60
56807,5d7e4202-27eb-4995-b195-df8f088fb100,2021-07-11 12:35:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.941358,-101.8452975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,29
57057,72e2e750-4ffd-481a-a616-98c8c7476dc2,2021-07-11 12:42:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414054,-101.8454564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,69
57306,cc71fc96-f792-4510-802a-b5226ba3e827,2021-07-11 12:50:46+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414003,-101.8453727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,33
57555,8bedfd8c-1880-4381-8db7-3c34c4757f61,2021-07-11 12:58:43+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.941392,-101.845367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,18
57783,3799756a-7fd0-4880-b3ce-77871d8d13a6,2021-07-11 13:06:34+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414497,-101.8456652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,72
58020,d12bb585-66f4-4122-82c6-4cf49d3b6f7e,2021-07-11 13:14:27+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414619,-101.8455207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,78
58236,b0659337-3b78-43bf-947b-95a4b4859ae0,2021-07-11 13:22:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413277,-101.8452929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,45
58446,177c01c9-7702-41dd-8214-90991123d8b9,2021-07-11 13:29:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413806,-101.8453796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,35
58686,6502fdc0-5806-4b95-904c-29f5f2d41a30,2021-07-11 13:37:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413672,-101.8454322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,22
58921,a1059249-b164-4cfd-830a-6edd2fa30087,2021-07-11 13:44:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.941281,-101.8453572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,42
59131,51c58d99-95a7-4ee0-a0da-832d9ee75e7b,2021-07-11 13:52:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9407095,-101.8455033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,31
59305,ab7503aa-2a0e-4d42-8617-6bca93bf8cf7,2021-07-11 13:57:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9403631,-101.8456982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2
59317,be596a8a-2aea-4838-bd19-f09837ff9223,2021-07-11 13:57:30+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9403473,-101.8457465,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,4,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
59458,3575d3ee-0e07-4ae7-9aae-b2c5b46a5242,2021-07-11 14:01:34+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9403445,-101.8457282,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,6,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
59480,efc2f7ca-fe58-4bb5-8700-b2783e843b0b,2021-07-11 14:02:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9403972,-101.8456942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,2
59642,93214b36-a670-4367-8f20-a7a351f89f36,2021-07-11 14:07:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9405328,-101.8458315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,3
59810,610c84d2-5087-45e3-af75-90667acb9df6,2021-07-11 14:12:04+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9406133,-101.845962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
59976,042247df-78fc-44e3-99a9-6b2ef2a3abe7,2021-07-11 14:17:04+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9406897,-101.8460106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
60144,d517a1c1-d852-494d-9957-57815bdced22,2021-07-11 14:22:05+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9406615,-101.846109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
60287,2b2b216a-4234-45cd-882d-c105e787996c,2021-07-11 14:26:39+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9403492,-101.8462043,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,6,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
60300,3dd3333f-4a12-4106-81af-834bdd248fd6,2021-07-11 14:27:06+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9403895,-101.8461799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
60462,22dfac4f-a3fd-4499-a7bf-81935e2ab6aa,2021-07-11 14:32:06+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9405138,-101.8459112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,5
60621,e9ae6294-a6aa-48ce-b28b-f159dbad8859,2021-07-11 14:37:06+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9406469,-101.8457908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
60779,b5f94665-d618-401a-9729-166080d081f0,2021-07-11 14:42:06+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.94069,-101.8456315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
60942,76e09777-f033-49b4-96d0-ffc5f5f69267,2021-07-11 14:47:07+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9407731,-101.8455205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
61171,5b56154f-ecec-4b95-b4d9-2051f03dc806,2021-07-11 14:54:43+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413163,-101.8454572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,12
61380,cc4fb03d-5729-4824-952c-f912a8252a39,2021-07-11 15:01:51+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413195,-101.8454257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,20
61620,613ffa4d-59da-47a1-9b51-3b40b33aeb2c,2021-07-11 15:09:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413843,-101.8453803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,8
62044,dd9edce9-8b41-49e9-97e6-02744f0f35d4,2021-07-11 15:24:52+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9415526,-101.845388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,75
62272,a8f25ba6-0914-4eb3-842e-0b895c12f72a,2021-07-11 15:33:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414921,-101.8455965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,71
62502,22a37955-917a-4b29-b499-c779b17c226d,2021-07-11 15:41:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414037,-101.8453965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,14
62722,017f81ff-8cb1-46fa-8ef7-a57634e370c7,2021-07-11 15:48:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9411551,-101.8451914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,24
62915,dd37b3da-d95f-4077-bd41-f083008f22c4,2021-07-11 15:54:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.94119,-101.8449733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,19
63079,48adb12a-0df6-4cad-b76f-142ad867da9b,2021-07-11 16:00:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413899,-101.8450161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,20
63262,9ca574b2-717c-418e-bba7-a1337747ef41,2021-07-11 16:06:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413712,-101.8446877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,42
63434,16b6acb9-c511-4fd2-b612-4ffb4e339bb3,2021-07-11 16:12:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414383,-101.8451745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,27
63655,b93cd941-da5f-4137-bc4e-fdde3bbf9bc0,2021-07-11 16:19:33+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412049,-101.844699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,47
63806,c20b4019-e049-414a-9d69-cef450b2d48e,2021-07-11 16:24:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.94109,-101.8449924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,22
63955,70916477-c8e4-40be-b41a-3f547a804197,2021-07-11 16:30:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9407729,-101.8446999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,22
64122,7d0dbb11-1500-46ff-89c0-3b1e9ad793a9,2021-07-11 16:35:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9407787,-101.8441821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,19
64275,119e1f50-b4c3-4e49-b11c-5f4d70273230,2021-07-11 16:40:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9407626,-101.8439192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,19
64294,5f5d81f4-b1d1-47cc-bd14-e178c7c3debc,2021-07-11 16:40:50+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9408328,-101.8437541,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,4,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
64334,5aa14e95-526f-449b-ae92-633053133ebd,2021-07-11 16:42:10+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9408276,-101.8437761,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,8,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
64446,3a353a02-557a-4b8e-a805-b0d9880f2007,2021-07-11 16:45:20+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9409167,-101.8437913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,22
64451,37d5638a-5ca2-4ea3-b459-5a76edd89531,2021-07-11 16:45:28+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9409167,-101.8437913,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,8,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
64540,bcba7f80-18b1-41b6-9726-b576e325b722,2021-07-11 16:48:20+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9408428,-101.8437669,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,3,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
64608,19a46c5e-aa17-4056-90fc-2b884f772959,2021-07-11 16:50:00+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9409259,-101.8437217,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,6,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
64617,064fcb4f-7ccb-44e0-a6fe-ac7580275dd0,2021-07-11 16:50:22+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9409371,-101.8438015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,23
